kalshi_ticker,poly_slug,date,poly_result,kalshi_result,poly_price,matching
KXNHLGAME-25OCT04CBJWSH-CBJ,,,,no,,0
KXNHLGAME-25OCT24WSHCBJ-WSH,,,,yes,,0
KXNHLGAME-25OCT24WSHCBJ-CBJ,,,,no,,0
KXNHLGAME-25NOV24CBJWSH-WSH,nhl-cbj-wsh-2025-11-24,2025-10-28T15:31:12.905313Z,yes,yes,1.0,1
KXNHLGAME-25NOV24CBJWSH-CBJ,nhl-cbj-wsh-2025-11-24,2025-10-28T15:31:12.905313Z,yes,no,1.0,0
KXNHLGAME-25DEC07CBJWSH-WSH,,,,yes,,0
KXNHLGAME-25DEC07CBJWSH-CBJ,,,,no,,0
KXNHLGAME-25NOV07CHICGY-CHI,,,,yes,,0
KXNHLGAME-25NOV07CHICGY-CGY,,,,no,,0
KXNHLGAME-25NOV18CGYCHI-CHI,,,,yes,,0
KXNHLGAME-25NOV18CGYCHI-CGY,,,,no,,0
KXNHLGAME-26JAN15CGYCHI-CHI,,,,no,,0
KXNHLGAME-26JAN15CGYCHI-CGY,,,,yes,,0
KXNHLGAME-25NOV22DALCGY-DAL,,,,no,,0
KXNHLGAME-25NOV22DALCGY-CGY,,,,yes,,0
KXNHLGAME-25DEC10DETCGY-DET,,,,yes,,0
KXNHLGAME-25DEC10DETCGY-CGY,,,,no,,0
KXNHLGAME-25OCT08CGYEDM-EDM,,,,no,,0
KXNHLGAME-25OCT08CGYEDM-CGY,,,,yes,,0
KXNHLGAME-25DEC23CGYEDM-EDM,,,,yes,,0
KXNHLGAME-25DEC23CGYEDM-CGY,,,,no,,0
KXNHLGAME-25DEC27EDMCGY-EDM,,,,no,,0
KXNHLGAME-25DEC27EDMCGY-CGY,,,,yes,,0
KXNHLGAME-26FEB04EDMCGY-EDM,,,,no,,0
KXNHLGAME-26FEB04EDMCGY-CGY,,,,yes,,0
KXNHLGAME-25NOV28CGYFLA-FLA,,,,no,,0
KXNHLGAME-25NOV28CGYFLA-CGY,,,,yes,,0
KXNHLGAME-25DEC13CGYLA-LA,,,,no,,0
KXNHLGAME-25DEC13CGYLA-CGY,,,,yes,,0
KXNHLGAME-25NOV09CGYMIN-MIN,,,,yes,,0
KXNHLGAME-25NOV09CGYMIN-CGY,,,,no,,0
KXNHLGAME-25DEC04MINCGY-MIN,,,,no,,0
KXNHLGAME-25DEC04MINCGY-CGY,,,,yes,,0
KXNHLGAME-26JAN29CGYMIN-MIN,,,,yes,,0
KXNHLGAME-26JAN29CGYMIN-CGY,,,,no,,0
KXNHLGAME-25OCT22MTLCGY-MTL,,,,yes,,0
KXNHLGAME-25OCT22MTLCGY-CGY,,,,no,,0
KXNHLGAME-26JAN07CGYMTL-MTL,,,,yes,,0
KXNHLGAME-26JAN07CGYMTL-CGY,,,,no,,0
KXNHLGAME-26JAN19NJCGY-NJ,,,,yes,,0
KXNHLGAME-26JAN19NJCGY-CGY,,,,no,,0
KXNHLGAME-25NOV01CGYNSH-NSH,,,,yes,,0
KXNHLGAME-25NOV01CGYNSH-CGY,,,,no,,0
KXNHLGAME-25DEC02CGYNSH-NSH,,,,yes,,0
KXNHLGAME-25DEC02CGYNSH-CGY,,,,no,,0
KXNHLGAME-26JAN03NSHCGY-NSH,,,,yes,,0
KXNHLGAME-26JAN03NSHCGY-CGY,,,,no,,0
KXNHLGAME-26JAN17NYICGY-NYI,,,,no,,0
KXNHLGAME-26JAN17NYICGY-CGY,,,,yes,,0
KXNHLGAME-25OCT26NYRCGY-NYR,,,,no,,0
KXNHLGAME-25OCT26NYRCGY-CGY,,,,yes,,0
KXNHLGAME-25OCT30CGYOTT-OTT,,,,yes,,0
KXNHLGAME-25OCT30CGYOTT-CGY,,,,no,,0
KXNHLGAME-25NOV02CGYPHI-PHI,,,,no,,0
KXNHLGAME-25NOV02CGYPHI-CGY,,,,yes,,0
KXNHLGAME-25DEC31PHICGY-PHI,,,,no,,0
KXNHLGAME-25DEC31PHICGY-CGY,,,,yes,,0
KXNHLGAME-26JAN10CGYPIT-PIT,,,,no,,0
KXNHLGAME-26JAN10CGYPIT-CGY,,,,yes,,0
KXNHLGAME-26JAN21PITCGY-PIT,,,,yes,,0
KXNHLGAME-26JAN21PITCGY-CGY,,,,no,,0
KXNHLGAME-25SEP29CGYSEA-SEA,,,,no,,0
KXNHLGAME-25SEP29CGYSEA-CGY,,,,yes,,0
KXNHLGAME-25DEC18SEACGY-SEA,,,,no,,0
KXNHLGAME-25DEC18SEACGY-CGY,,,,yes,,0
KXNHLGAME-26JAN05SEACGY-SEA,,,,yes,,0
KXNHLGAME-26JAN05SEACGY-CGY,,,,no,,0
KXNHLGAME-25NOV13SJCGY-SJ,,,,no,,0
KXNHLGAME-25NOV13SJCGY-CGY,,,,yes,,0
KXNHLGAME-25DEC16CGYSJ-SJ,,,,yes,,0
KXNHLGAME-25DEC16CGYSJ-CGY,,,,no,,0
KXNHLGAME-26JAN31SJCGY-SJ,,,,no,,0
KXNHLGAME-26JAN31SJCGY-CGY,,,,yes,,0
KXNHLGAME-25OCT11STLCGY-STL,,,,yes,,0
KXNHLGAME-25OCT11STLCGY-CGY,,,,no,,0
KXNHLGAME-25NOV11CGYSTL-STL,,,,yes,,0
KXNHLGAME-25NOV11CGYSTL-CGY,,,,no,,0
KXNHLGAME-25NOV26CGYTB-TB,,,,yes,,0
KXNHLGAME-25NOV26CGYTB-CGY,,,,no,,0
KXNHLGAME-25OCT28CGYTOR-TOR,,,,yes,,0
KXNHLGAME-25OCT28CGYTOR-CGY,,,,no,,0
KXNHLGAME-26FEB02TORCGY-TOR,,,,yes,,0
KXNHLGAME-26FEB02TORCGY-CGY,,,,no,,0
KXNHLGAME-25OCT15CGYUTA-UTA,,,,yes,,0
KXNHLGAME-25OCT15CGYUTA-CGY,,,,no,,0
KXNHLGAME-25DEC06UTACGY-UTA,,,,no,,0
KXNHLGAME-25DEC06UTACGY-CGY,,,,yes,,0
KXNHLGAME-25OCT01VANCGY-VAN,,,,yes,,0
KXNHLGAME-25OCT01VANCGY-CGY,,,,no,,0
KXNHLGAME-25OCT09CGYVAN-VAN,,,,yes,,0
KXNHLGAME-25OCT09CGYVAN-CGY,,,,no,,0
KXNHLGAME-25NOV23CGYVAN-VAN,,,,no,,0
KXNHLGAME-25NOV23CGYVAN-CGY,,,,yes,,0
KXNHLGAME-25OCT14VGKCGY-VGK,,,,yes,,0
KXNHLGAME-25OCT14VGKCGY-CGY,,,,no,,0
KXNHLGAME-25OCT18CGYVGK-VGK,,,,yes,,0
KXNHLGAME-25OCT18CGYVGK-CGY,,,,no,,0
KXNHLGAME-25DEC20VGKCGY-VGK,,,,no,,0
KXNHLGAME-25DEC20VGKCGY-CGY,,,,yes,,0
KXNHLGAME-25SEP27CGYWPG-WPG,nhl-cgy-wpg-2025-09-27,2025-09-22T20:16:17.494172Z,no,yes,,0
KXNHLGAME-25SEP27CGYWPG-CGY,nhl-cgy-wpg-2025-09-27,2025-09-22T20:16:17.494172Z,no,no,,1
KXNHLGAME-25OCT03WPGCGY-WPG,,,,yes,,0
KXNHLGAME-25OCT03WPGCGY-CGY,,,,no,,0
KXNHLGAME-25OCT20WPGCGY-WPG,,,,yes,,0
KXNHLGAME-25OCT20WPGCGY-CGY,,,,no,,0
KXNHLGAME-25OCT24CGYWPG-WPG,,,,yes,,0
KXNHLGAME-25OCT24CGYWPG-CGY,,,,no,,0
KXNHLGAME-25NOV15WPGCGY-WPG,,,,yes,,0
KXNHLGAME-25NOV15WPGCGY-CGY,,,,no,,0
KXNHLGAME-26JAN23WSHCGY-WSH,,,,yes,,0
KXNHLGAME-26JAN23WSHCGY-CGY,,,,no,,0
KXNHLGAME-25NOV23COLCHI-COL,,,,yes,,0
KXNHLGAME-25NOV23COLCHI-CHI,,,,no,,0
KXNHLGAME-25DEC27CHIDAL-DAL,nhl-chi-dal-2025-12-27,2025-11-30T16:31:32.916533Z,yes,no,1.0,0
KXNHLGAME-25DEC27CHIDAL-CHI,nhl-chi-dal-2025-12-27,2025-11-30T16:31:32.916533Z,yes,yes,1.0,1
KXNHLGAME-26JAN01DALCHI-DAL,,,,no,,0
KXNHLGAME-26JAN01DALCHI-CHI,,,,yes,,0
KXNHLGAME-25SEP30DETCHI-DET,,,,yes,,0
KXNHLGAME-25SEP30DETCHI-CHI,,,,no,,0
KXNHLGAME-25NOV09CHIDET-DET,nhl-chi-det-2025-11-09,2025-10-13T15:32:13.98872Z,yes,no,1.0,0
KXNHLGAME-25NOV09CHIDET-CHI,nhl-chi-det-2025-11-09,2025-10-13T15:32:13.98872Z,yes,yes,1.0,1
KXNHLGAME-25DEC13DETCHI-DET,,,,yes,,0
KXNHLGAME-25DEC13DETCHI-CHI,,,,no,,0
KXNHLGAME-25NOV01CHIEDM-EDM,nhl-chi-edm-2025-11-01,2025-10-07T22:15:06.068936Z,yes,yes,1.0,1
KXNHLGAME-25NOV01CHIEDM-CHI,nhl-chi-edm-2025-11-01,2025-10-07T22:15:06.068936Z,yes,no,1.0,0
KXNHLGAME-26JAN12EDMCHI-EDM,,,,yes,,0
KXNHLGAME-26JAN12EDMCHI-CHI,,,,no,,0
KXNHLGAME-25OCT07CHIFLA-FLA,nhl-chi-fla-2025-10-07,2025-10-02T16:31:34.55351Z,yes,yes,1.0,1
KXNHLGAME-25OCT07CHIFLA-CHI,nhl-chi-fla-2025-10-07,2025-10-02T16:31:34.55351Z,yes,no,1.0,0
KXNHLGAME-26JAN25FLACHI-FLA,,,,yes,,0
KXNHLGAME-26JAN25FLACHI-CHI,,,,no,,0
KXNHLGAME-25OCT26LACHI-LA,,,,yes,,0
KXNHLGAME-25OCT26LACHI-CHI,,,,no,,0
KXNHLGAME-25DEC04CHILA-LA,,,,no,,0
KXNHLGAME-25DEC04CHILA-CHI,,,,yes,,0
KXNHLGAME-25DEC06CHILA-LA,,,,yes,,0
KXNHLGAME-25DEC06CHILA-CHI,,,,no,,0
KXNHLGAME-25SEP28CHIMIN-MIN,nhl-chi-min-2025-09-28,2025-09-22T20:16:23.787629Z,yes,no,1.0,0
KXNHLGAME-25SEP28CHIMIN-CHI,nhl-chi-min-2025-09-28,2025-09-22T20:16:23.787629Z,yes,yes,1.0,1
KXNHLGAME-25OCT03MINCHI-MIN,,,,yes,,0
KXNHLGAME-25OCT03MINCHI-CHI,,,,no,,0
KXNHLGAME-25NOV26MINCHI-MIN,,,,yes,,0
KXNHLGAME-25NOV26MINCHI-CHI,,,,no,,0
KXNHLGAME-26JAN27CHIMIN-MIN,nhl-chi-min-2026-01-27,2025-12-31T16:31:29.03447Z,no,yes,0.001,0
KXNHLGAME-26JAN27CHIMIN-CHI,nhl-chi-min-2026-01-27,2025-12-31T16:31:29.03447Z,no,no,0.001,1
KXNHLGAME-25OCT11MTLCHI-MTL,,,,yes,,0
KXNHLGAME-25OCT11MTLCHI-CHI,,,,no,,0
KXNHLGAME-25DEC18CHIMTL-MTL,nhl-chi-mon-2025-12-18,2025-11-21T16:31:29.612456Z,yes,yes,1.0,1
KXNHLGAME-25DEC18CHIMTL-CHI,nhl-chi-mon-2025-12-18,2025-11-21T16:31:29.612456Z,yes,no,1.0,0
KXNHLGAME-25NOV12NJCHI-NJ,,,,yes,,0
KXNHLGAME-25NOV12NJCHI-CHI,,,,no,,0
KXNHLGAME-25NOV28NSHCHI-NSH,,,,yes,,0
KXNHLGAME-25NOV28NSHCHI-CHI,,,,no,,0
KXNHLGAME-26JAN10CHINSH-NSH,nhl-chi-nsh-2026-01-10,2025-12-14T16:37:48.966618Z,yes,no,0.999,0
KXNHLGAME-26JAN10CHINSH-CHI,nhl-chi-nsh-2026-01-10,2025-12-14T16:37:48.966618Z,yes,yes,0.999,1
KXNHLGAME-25DEC30NYICHI-NYI,,,,yes,,0
KXNHLGAME-25DEC30NYICHI-CHI,,,,no,,0
KXNHLGAME-25DEC10NYRCHI-NYR,,,,no,,0
KXNHLGAME-25DEC10NYRCHI-CHI,,,,yes,,0
KXNHLGAME-25OCT28OTTCHI-OTT,,,,no,,0
KXNHLGAME-25OCT28OTTCHI-CHI,,,,yes,,0
KXNHLGAME-25DEC20CHIOTT-OTT,nhl-chi-ott-2025-12-20,2025-11-23T16:31:21.063296Z,yes,yes,1.0,1
KXNHLGAME-25DEC20CHIOTT-CHI,nhl-chi-ott-2025-12-20,2025-11-23T16:31:21.063296Z,yes,no,1.0,0
KXNHLGAME-25DEC23PHICHI-PHI,,,,yes,,0
KXNHLGAME-25DEC23PHICHI-CHI,,,,no,,0
KXNHLGAME-25DEC28PITCHI-PIT,,,,yes,,0
KXNHLGAME-25DEC28PITCHI-CHI,,,,no,,0
KXNHLGAME-26JAN29CHIPIT-PIT,nhl-chi-pit-2026-01-29,2026-01-02T16:31:18.95479Z,no,yes,0.001,0
KXNHLGAME-26JAN29CHIPIT-CHI,nhl-chi-pit-2026-01-29,2026-01-02T16:31:18.95479Z,no,no,0.001,1
KXNHLGAME-25NOV03CHISEA-SEA,nhl-chi-sea-2025-11-03,2025-10-07T22:15:21.972158Z,yes,yes,1.0,1
KXNHLGAME-25NOV03CHISEA-CHI,nhl-chi-sea-2025-11-03,2025-10-07T22:15:21.972158Z,yes,no,1.0,0
KXNHLGAME-25NOV20SEACHI-SEA,,,,yes,,0
KXNHLGAME-25NOV20SEACHI-CHI,,,,no,,0
KXNHLGAME-26FEB02SJCHI-SJ,,,,no,,0
KXNHLGAME-26FEB02SJCHI-CHI,,,,yes,,0
KXNHLGAME-25SEP27CHISTL-STL,nhl-chi-stl-2025-09-27,2025-09-22T20:16:19.757185Z,yes,no,1.0,0
KXNHLGAME-25SEP27CHISTL-CHI,nhl-chi-stl-2025-09-27,2025-09-22T20:16:19.757185Z,yes,yes,1.0,1
KXNHLGAME-25OCT04STLCHI-STL,,,,yes,,0
KXNHLGAME-25OCT04STLCHI-CHI,,,,no,,0
KXNHLGAME-25OCT15CHISTL-STL,nhl-chi-stl-2025-10-15,2025-10-07T22:10:29.758476Z,yes,no,1.0,0
KXNHLGAME-25OCT15CHISTL-CHI,nhl-chi-stl-2025-10-15,2025-10-07T22:10:29.758476Z,yes,yes,1.0,1
KXNHLGAME-25DEC12CHISTL-STL,,,,yes,,0
KXNHLGAME-25DEC12CHISTL-CHI,,,,no,,0
KXNHLGAME-26JAN07STLCHI-STL,,,,no,,0
KXNHLGAME-26JAN07STLCHI-CHI,,,,yes,,0
KXNHLGAME-25OCT23CHITB-TB,nhl-chi-tb-2025-10-23,2025-10-07T22:12:13.589066Z,yes,no,1.0,0
KXNHLGAME-25OCT23CHITB-CHI,nhl-chi-tb-2025-10-23,2025-10-07T22:12:13.589066Z,yes,yes,1.0,1
KXNHLGAME-26JAN23TBCHI-TB,,,,yes,,0
KXNHLGAME-26JAN23TBCHI-CHI,,,,no,,0
KXNHLGAME-25NOV15TORCHI-TOR,,,,no,,0
KXNHLGAME-25NOV15TORCHI-CHI,,,,yes,,0
KXNHLGAME-25DEC16CHITOR-TOR,nhl-chi-tor-2025-12-16,2025-11-19T16:31:17.165317Z,yes,yes,1.0,1
KXNHLGAME-25DEC16CHITOR-CHI,nhl-chi-tor-2025-12-16,2025-11-19T16:31:17.165317Z,yes,no,1.0,0
KXNHLGAME-25OCT13UTACHI-UTA,,,,no,,0
KXNHLGAME-25OCT13UTACHI-CHI,,,,yes,,0
KXNHLGAME-25OCT17VANCHI-VAN,,,,yes,,0
KXNHLGAME-25OCT17VANCHI-CHI,,,,no,,0
KXNHLGAME-25NOV05CHIVAN-VAN,nhl-chi-van-2025-11-05,2025-10-09T15:31:32.917821Z,yes,no,1.0,0
KXNHLGAME-25NOV05CHIVAN-CHI,nhl-chi-van-2025-11-05,2025-10-09T15:31:32.917821Z,yes,yes,1.0,1
KXNHLGAME-25DEC02CHIVGK-VGK,,,,yes,,0
KXNHLGAME-25DEC02CHIVGK-CHI,,,,no,,0
KXNHLGAME-26JAN04VGKCHI-VGK,,,,no,,0
KXNHLGAME-26JAN04VGKCHI-CHI,,,,yes,,0
KXNHLGAME-25OCT30CHIWPG-WPG,nhl-chi-wpg-2025-10-30,2025-10-07T22:14:10.799294Z,yes,yes,1.0,1
KXNHLGAME-25OCT30CHIWPG-CHI,nhl-chi-wpg-2025-10-30,2025-10-07T22:14:10.799294Z,yes,no,1.0,0
KXNHLGAME-26JAN19WPGCHI-WPG,,,,no,,0
KXNHLGAME-26JAN19WPGCHI-CHI,,,,yes,,0
KXNHLGAME-26JAN03CHIWSH-WSH,nhl-chi-wsh-2026-01-03,2025-12-07T16:31:24.073248Z,yes,no,1.0,0
KXNHLGAME-26JAN03CHIWSH-CHI,nhl-chi-wsh-2026-01-03,2025-12-07T16:31:24.073248Z,yes,yes,1.0,1
KXNHLGAME-26JAN09WSHCHI-WSH,,,,yes,,0
KXNHLGAME-26JAN09WSHCHI-CHI,,,,no,,0
KXNHLGAME-25APR19COLDAL-DAL,,,,no,,0
KXNHLGAME-25APR19COLDAL-COL,,,,yes,,0
KXNHLGAME-25APR21COLDAL-DAL,,,,yes,,0
KXNHLGAME-25APR21COLDAL-COL,,,,no,,0
KXNHLGAME-25APR23DALCOL-DAL,,,,yes,,0
KXNHLGAME-25APR23DALCOL-COL,,,,no,,0
KXNHLGAME-25APR26DALCOL-DAL,,,,no,,0
KXNHLGAME-25APR26DALCOL-COL,,,,yes,,0
KXNHLGAME-25APR28COLDAL-DAL,,,,yes,,0
KXNHLGAME-25APR28COLDAL-COL,,,,no,,0
KXNHLGAME-25MAY01DALCOL-DAL,,,,no,,0
KXNHLGAME-25MAY01DALCOL-COL,,,,yes,,0
KXNHLGAME-25SEP27DALCOL-DAL,,,,no,,0
KXNHLGAME-25SEP27DALCOL-COL,,,,yes,,0
KXNHLGAME-25OCT04COLDAL-DAL,nhl-col-dal-2025-10-04,2025-10-02T16:31:28.542725Z,yes,yes,1.0,1
KXNHLGAME-25OCT04COLDAL-COL,nhl-col-dal-2025-10-04,2025-10-02T16:31:28.542725Z,yes,no,1.0,0
KXNHLGAME-25OCT11DALCOL-DAL,,,,yes,,0
KXNHLGAME-25OCT11DALCOL-COL,,,,no,,0
KXNHLGAME-26JAN31COLDET-DET,nhl-col-det-2026-01-31,2026-01-04T16:31:27.438727Z,yes,no,0.999,0
KXNHLGAME-26JAN31COLDET-COL,nhl-col-det-2026-01-31,2026-01-04T16:31:27.438727Z,yes,yes,0.999,1
KXNHLGAME-26FEB02DETCOL-DET,,,,yes,,0
KXNHLGAME-26FEB02DETCOL-COL,,,,no,,0
KXNHLGAME-25NOV08COLEDM-EDM,nhl-col-edm-2025-11-08,2025-10-12T15:31:29.776671Z,yes,no,1.0,0
KXNHLGAME-25NOV08COLEDM-COL,nhl-col-edm-2025-11-08,2025-10-12T15:31:29.776671Z,yes,yes,1.0,1
KXNHLGAME-25DEC11FLACOL-FLA,,,,no,,0
KXNHLGAME-25DEC11FLACOL-COL,,,,yes,,0
KXNHLGAME-26JAN04COLFLA-FLA,nhl-col-fla-2026-01-04,2025-12-08T16:39:06.558824Z,yes,yes,1.0,1
KXNHLGAME-26JAN04COLFLA-COL,nhl-col-fla-2026-01-04,2025-12-08T16:39:06.558824Z,yes,no,1.0,0
KXNHLGAME-25OCT07COLLA-LA,,,,no,,0
KXNHLGAME-25OCT07COLLA-COL,,,,yes,,0
KXNHLGAME-25DEC29LACOL-LA,,,,no,,0
KXNHLGAME-25DEC29LACOL-COL,,,,yes,,0
KXNHLGAME-25NOV28COLMIN-MIN,nhl-col-min-2025-11-28,2025-11-01T15:31:19.637546Z,yes,yes,1.0,1
KXNHLGAME-25NOV28COLMIN-COL,nhl-col-min-2025-11-28,2025-11-01T15:31:19.637546Z,yes,no,1.0,0
KXNHLGAME-25DEC21COLMIN-MIN,nhl-col-min-2025-12-21,2025-11-24T16:31:11.270603Z,yes,no,1.0,0
KXNHLGAME-25DEC21COLMIN-COL,nhl-col-min-2025-12-21,2025-11-24T16:31:11.270603Z,yes,yes,1.0,1
KXNHLGAME-25NOV29MTLCOL-MTL,,,,no,,0
KXNHLGAME-25NOV29MTLCOL-COL,,,,yes,,0
KXNHLGAME-26JAN29COLMTL-MTL,nhl-col-mon-2026-01-29,2026-01-02T16:31:27.960935Z,no,yes,0.001,0
KXNHLGAME-26JAN29COLMTL-COL,nhl-col-mon-2026-01-29,2026-01-02T16:31:27.960935Z,no,no,0.001,1
KXNHLGAME-25OCT26COLNJ-NJ,nhl-col-nj-2025-10-26,2025-10-07T22:13:10.291518Z,yes,yes,1.0,1
KXNHLGAME-25OCT26COLNJ-COL,nhl-col-nj-2025-10-26,2025-10-07T22:13:10.291518Z,yes,no,1.0,0
KXNHLGAME-25OCT28NJCOL-NJ,,,,no,,0
KXNHLGAME-25OCT28NJCOL-COL,,,,yes,,0
KXNHLGAME-25NOV22COLNSH-NSH,nhl-col-nsh-2025-11-22,2025-10-26T15:31:20.477641Z,yes,no,1.0,0
KXNHLGAME-25NOV22COLNSH-COL,nhl-col-nsh-2025-11-22,2025-10-26T15:31:20.477641Z,yes,yes,1.0,1
KXNHLGAME-25DEC09COLNSH-NSH,,,,yes,,0
KXNHLGAME-25DEC09COLNSH-COL,,,,no,,0
KXNHLGAME-25DEC13NSHCOL-NSH,,,,no,,0
KXNHLGAME-25DEC13NSHCOL-COL,,,,yes,,0
KXNHLGAME-26JAN16NSHCOL-NSH,,,,yes,,0
KXNHLGAME-26JAN16NSHCOL-COL,,,,no,,0
KXNHLGAME-25NOV16NYICOL-NYI,,,,no,,0
KXNHLGAME-25NOV16NYICOL-COL,,,,yes,,0
KXNHLGAME-25DEC04COLNYI-NYI,nhl-col-nyi-2025-12-04,2025-11-07T16:31:13.364315Z,yes,yes,1.0,1
KXNHLGAME-25DEC04COLNYI-COL,nhl-col-nyi-2025-12-04,2025-11-07T16:31:13.364315Z,yes,no,1.0,0
KXNHLGAME-25NOV20NYRCOL-NYR,,,,no,,0
KXNHLGAME-25NOV20NYRCOL-COL,,,,yes,,0
KXNHLGAME-25DEC06COLNYR-NYR,nhl-col-nyr-2025-12-06,2025-11-09T16:31:09.459878Z,yes,no,1.0,0
KXNHLGAME-25DEC06COLNYR-COL,nhl-col-nyr-2025-12-06,2025-11-09T16:31:09.459878Z,yes,yes,1.0,1
KXNHLGAME-26JAN08OTTCOL-OTT,,,,no,,0
KXNHLGAME-26JAN08OTTCOL-COL,,,,yes,,0
KXNHLGAME-26JAN28COLOTT-OTT,nhl-col-ott-2026-01-28,2026-01-01T16:31:21.958814Z,no,yes,0.001,0
KXNHLGAME-26JAN28COLOTT-COL,nhl-col-ott-2026-01-28,2026-01-01T16:31:21.958814Z,no,no,0.001,1
KXNHLGAME-25DEC07COLPHI-PHI,nhl-col-phi-2025-12-07,2025-11-10T16:31:22.179781Z,yes,no,1.0,0
KXNHLGAME-25DEC07COLPHI-COL,nhl-col-phi-2025-12-07,2025-11-10T16:31:22.179781Z,yes,yes,1.0,1
KXNHLGAME-26JAN23PHICOL-PHI,,,,yes,,0
KXNHLGAME-26JAN23PHICOL-COL,,,,no,,0
KXNHLGAME-25DEC16COLSEA-SEA,nhl-col-sea-2025-12-16,2025-11-19T16:31:17.932158Z,yes,no,1.0,0
KXNHLGAME-25DEC16COLSEA-COL,nhl-col-sea-2025-12-16,2025-11-19T16:31:17.932158Z,yes,yes,1.0,1
KXNHLGAME-25NOV01COLSJ-SJ,nhl-col-sj-2025-11-01,2025-10-07T22:14:50.933958Z,yes,yes,1.0,1
KXNHLGAME-25NOV01COLSJ-COL,nhl-col-sj-2025-11-01,2025-10-07T22:14:50.933958Z,yes,no,1.0,0
KXNHLGAME-25NOV26SJCOL-SJ,,,,no,,0
KXNHLGAME-25NOV26SJCOL-COL,,,,yes,,0
KXNHLGAME-26FEB04SJCOL-SJ,,,,no,,0
KXNHLGAME-26FEB04SJCOL-COL,,,,yes,,0
KXNHLGAME-25DEC31STLCOL-STL,,,,no,,0
KXNHLGAME-25DEC31STLCOL-COL,,,,yes,,0
KXNHLGAME-25NOV04TBCOL-TB,,,,no,,0
KXNHLGAME-25NOV04TBCOL-COL,,,,yes,,0
KXNHLGAME-26JAN06COLTB-TB,nhl-col-tb-2026-01-06,2025-12-10T16:31:24.575378Z,no,yes,0.001,0
KXNHLGAME-26JAN06COLTB-COL,nhl-col-tb-2026-01-06,2025-12-10T16:31:24.575378Z,no,no,0.001,1
KXNHLGAME-26JAN12TORCOL-TOR,,,,yes,,0
KXNHLGAME-26JAN12TORCOL-COL,,,,no,,0
KXNHLGAME-26JAN25COLTOR-TOR,nhl-col-tor-2026-01-25,2025-12-29T16:31:28.518562Z,yes,no,0.999,0
KXNHLGAME-26JAN25COLTOR-COL,nhl-col-tor-2026-01-25,2025-12-29T16:31:28.518562Z,yes,yes,0.999,1
KXNHLGAME-25OCT09UTACOL-UTA,,,,no,,0
KXNHLGAME-25OCT09UTACOL-COL,,,,yes,,0
KXNHLGAME-25OCT21COLUTA-UTA,,,,yes,,0
KXNHLGAME-25OCT21COLUTA-COL,,,,no,,0
KXNHLGAME-25DEC23UTACOL-UTA,,,,no,,0
KXNHLGAME-25DEC23UTACOL-COL,,,,yes,,0
KXNHLGAME-25NOV09COLVAN-VAN,nhl-col-van-2025-11-09,2025-10-13T15:32:16.538235Z,yes,no,1.0,0
KXNHLGAME-25NOV09COLVAN-COL,nhl-col-van-2025-11-09,2025-10-13T15:32:16.538235Z,yes,yes,1.0,1
KXNHLGAME-25DEC02VANCOL-VAN,,,,no,,0
KXNHLGAME-25DEC02VANCOL-COL,,,,yes,,0
KXNHLGAME-25SEP30VGKCOL-VGK,,,,no,,0
KXNHLGAME-25SEP30VGKCOL-COL,,,,yes,,0
KXNHLGAME-25OCT01COLVGK-VGK,,,,yes,,0
KXNHLGAME-25OCT01COLVGK-COL,,,,no,,0
KXNHLGAME-25OCT31COLVGK-VGK,,,,no,,0
KXNHLGAME-25OCT31COLVGK-COL,,,,yes,,0
KXNHLGAME-25DEC27COLVGK-VGK,,,,no,,0
KXNHLGAME-25DEC27COLVGK-COL,,,,yes,,0
KXNHLGAME-25DEC19WPGCOL-WPG,,,,no,,0
KXNHLGAME-25DEC19WPGCOL-COL,,,,yes,,0
KXNHLGAME-26JAN19WSHCOL-WSH,,,,no,,0
KXNHLGAME-26JAN19WSHCOL-COL,,,,yes,,0
KXNHLGAME-25DEC23DALDET-DET,nhl-dal-det-2025-12-23,2025-11-26T16:31:30.873502Z,yes,yes,1.0,1
KXNHLGAME-25DEC23DALDET-DAL,nhl-dal-det-2025-12-23,2025-11-26T16:31:30.873502Z,yes,no,1.0,0
KXNHLGAME-25MAY21EDMDAL-EDM,,,,no,,0
KXNHLGAME-25MAY21EDMDAL-DAL,,,,yes,,0
KXNHLGAME-25MAY23EDMDAL-EDM,,,,yes,,0
KXNHLGAME-25MAY23EDMDAL-DAL,,,,no,,0
KXNHLGAME-25MAY25DALEDM-EDM,,,,yes,,0
KXNHLGAME-25MAY25DALEDM-DAL,,,,no,,0
KXNHLGAME-25MAY27DALEDM-EDM,,,,yes,,0
KXNHLGAME-25MAY27DALEDM-DAL,,,,no,,0
KXNHLGAME-25MAY29EDMDAL-EDM,,,,yes,,0
KXNHLGAME-25MAY29EDMDAL-DAL,,,,no,,0
KXNHLGAME-25NOV04EDMDAL-EDM,,,,no,,0
KXNHLGAME-25NOV04EDMDAL-DAL,,,,yes,,0
KXNHLGAME-25NOV25DALEDM-EDM,nhl-dal-edm-2025-11-25,2025-10-29T15:31:04.587995Z,yes,no,1.0,0
KXNHLGAME-25NOV25DALEDM-DAL,nhl-dal-edm-2025-11-25,2025-10-29T15:31:04.587995Z,yes,yes,1.0,1
