,event_ticker,ticker,open_time,close_time,last_price_dollars,result
1010,KXNHLGAME-25NOV30OTTDAL,KXNHLGAME-25NOV30OTTDAL-OTT,2025-11-28T04:06:00Z,2025-12-01T02:14:47.551322Z,0.0100,no
1011,KXNHLGAME-25NOV30OTTDAL,KXNHLGAME-25NOV30OTTDAL-DAL,2025-11-28T04:06:00Z,2025-12-01T02:14:47.551322Z,0.9900,yes
1012,KXNHLGAME-25NOV30ANACHI,KXNHLGAME-25NOV30ANACHI-CHI,2025-11-28T04:06:00Z,2025-11-30T23:54:58.659929Z,0.9900,yes
1013,KXNHLGAME-25NOV30ANACHI,KXNHLGAME-25NOV30ANACHI-ANA,2025-11-28T04:06:00Z,2025-11-30T23:54:58.659929Z,0.0100,no
1014,KXNHLGAME-25NOV30WSHNYI,KXNHLGAME-25NOV30WSHNYI-WSH,2025-11-28T01:06:00Z,2025-11-30T21:40:25.64613Z,0.9900,yes
1015,KXNHLGAME-25NOV30WSHNYI,KXNHLGAME-25NOV30WSHNYI-NYI,2025-11-28T01:06:00Z,2025-11-30T21:40:25.64613Z,0.0100,no
1016,KXNHLGAME-25NOV29SJVGK,KXNHLGAME-25NOV29SJVGK-VGK,2025-11-27T10:06:00Z,2025-11-30T06:04:43.412727Z,0.9900,yes
1017,KXNHLGAME-25NOV29SJVGK,KXNHLGAME-25NOV29SJVGK-SJ,2025-11-27T10:06:00Z,2025-11-30T06:04:43.412727Z,0.0100,no
1018,KXNHLGAME-25NOV29VANLA,KXNHLGAME-25NOV29VANLA-VAN,2025-11-27T10:06:00Z,2025-11-30T06:24:41.301404Z,0.0100,no
1019,KXNHLGAME-25NOV29VANLA,KXNHLGAME-25NOV29VANLA-LA,2025-11-27T10:06:00Z,2025-11-30T06:24:41.301404Z,0.9900,yes
1020,KXNHLGAME-25NOV29BUFMIN,KXNHLGAME-25NOV29BUFMIN-MIN,2025-11-27T07:06:00Z,2025-11-30T04:04:56.630884Z,0.0100,no
1021,KXNHLGAME-25NOV29BUFMIN,KXNHLGAME-25NOV29BUFMIN-BUF,2025-11-27T07:06:00Z,2025-11-30T04:04:56.630884Z,0.9900,yes
1022,KXNHLGAME-25NOV29UTASTL,KXNHLGAME-25NOV29UTASTL-UTA,2025-11-27T07:06:00Z,2025-11-30T04:24:51.370993Z,0.0200,no
1023,KXNHLGAME-25NOV29UTASTL,KXNHLGAME-25NOV29UTASTL-STL,2025-11-27T07:06:00Z,2025-11-30T04:24:51.370993Z,0.9900,yes
1024,KXNHLGAME-25NOV29PHINJ,KXNHLGAME-25NOV29PHINJ-PHI,2025-11-27T07:06:00Z,2025-11-30T03:30:10.392558Z,0.9900,yes
1025,KXNHLGAME-25NOV29PHINJ,KXNHLGAME-25NOV29PHINJ-NJ,2025-11-27T07:06:00Z,2025-11-30T03:30:10.392558Z,0.0100,no
1026,KXNHLGAME-25NOV29WPGNSH,KXNHLGAME-25NOV29WPGNSH-WPG,2025-11-27T07:06:00Z,2025-11-30T03:10:12.337772Z,0.9900,yes
1027,KXNHLGAME-25NOV29WPGNSH,KXNHLGAME-25NOV29WPGNSH-NSH,2025-11-27T07:06:00Z,2025-11-30T03:10:12.337772Z,0.0100,no
1028,KXNHLGAME-25NOV29TORPIT,KXNHLGAME-25NOV29TORPIT-TOR,2025-11-27T07:06:00Z,2025-11-30T03:05:09.125099Z,0.9900,yes
1029,KXNHLGAME-25NOV29TORPIT,KXNHLGAME-25NOV29TORPIT-PIT,2025-11-27T07:06:00Z,2025-11-30T03:05:09.125099Z,0.0100,no
1030,KXNHLGAME-25NOV29DETBOS,KXNHLGAME-25NOV29DETBOS-DET,2025-11-27T07:06:00Z,2025-11-30T03:05:09.102531Z,0.0100,no
1031,KXNHLGAME-25NOV29DETBOS,KXNHLGAME-25NOV29DETBOS-BOS,2025-11-27T07:06:00Z,2025-11-30T03:05:09.102531Z,0.9900,yes
1032,KXNHLGAME-25NOV29EDMSEA,KXNHLGAME-25NOV29EDMSEA-SEA,2025-11-27T04:06:00Z,2025-11-30T00:20:14.663451Z,0.0100,no
1033,KXNHLGAME-25NOV29EDMSEA,KXNHLGAME-25NOV29EDMSEA-EDM,2025-11-27T04:06:00Z,2025-11-30T00:20:14.663451Z,0.9900,yes
1034,KXNHLGAME-25NOV29TBNYR,KXNHLGAME-25NOV29TBNYR-TB,2025-11-27T01:06:00Z,2025-11-29T22:20:25.309012Z,0.9900,yes
1035,KXNHLGAME-25NOV29TBNYR,KXNHLGAME-25NOV29TBNYR-NYR,2025-11-27T01:06:00Z,2025-11-29T22:20:25.309012Z,0.0100,no
1036,KXNHLGAME-25NOV29MTLCOL,KXNHLGAME-25NOV29MTLCOL-MTL,2025-11-27T01:06:00Z,2025-11-29T23:25:15.378282Z,0.0100,no
1037,KXNHLGAME-25NOV29MTLCOL,KXNHLGAME-25NOV29MTLCOL-COL,2025-11-27T01:06:00Z,2025-11-29T23:25:15.378282Z,0.9900,yes
1038,KXNHLGAME-25NOV28NSHCHI,KXNHLGAME-25NOV28NSHCHI-NSH,2025-11-26T07:06:00Z,2025-11-29T03:54:56.525176Z,0.9900,yes
1039,KXNHLGAME-25NOV28NSHCHI,KXNHLGAME-25NOV28NSHCHI-CHI,2025-11-26T07:06:00Z,2025-11-29T03:54:56.525176Z,0.0100,no
1040,KXNHLGAME-25NOV28PITCBJ,KXNHLGAME-25NOV28PITCBJ-PIT,2025-11-26T07:06:00Z,2025-11-29T03:04:50.37323Z,0.9900,yes
1041,KXNHLGAME-25NOV28PITCBJ,KXNHLGAME-25NOV28PITCBJ-CBJ,2025-11-26T07:06:00Z,2025-11-29T03:04:50.37323Z,0.0100,no
1042,KXNHLGAME-25NOV28UTADAL,KXNHLGAME-25NOV28UTADAL-UTA,2025-11-26T07:06:00Z,2025-11-29T03:54:56.475533Z,0.0100,no
1043,KXNHLGAME-25NOV28UTADAL,KXNHLGAME-25NOV28UTADAL-DAL,2025-11-26T07:06:00Z,2025-11-29T03:54:56.475533Z,0.9900,yes
1044,KXNHLGAME-25NOV28TORWSH,KXNHLGAME-25NOV28TORWSH-WSH,2025-11-26T04:06:00Z,2025-11-29T01:19:59.060037Z,0.9900,yes
1045,KXNHLGAME-25NOV28TORWSH,KXNHLGAME-25NOV28TORWSH-TOR,2025-11-26T04:06:00Z,2025-11-29T01:19:59.060037Z,0.0100,no
1046,KXNHLGAME-25NOV28WPGCAR,KXNHLGAME-25NOV28WPGCAR-WPG,2025-11-26T04:06:00Z,2025-11-29T01:19:58.663058Z,0.0100,no
1047,KXNHLGAME-25NOV28WPGCAR,KXNHLGAME-25NOV28WPGCAR-CAR,2025-11-26T04:06:00Z,2025-11-29T01:19:58.663058Z,0.9900,yes
1048,KXNHLGAME-25NOV28CGYFLA,KXNHLGAME-25NOV28CGYFLA-FLA,2025-11-26T04:06:00Z,2025-11-29T00:25:24.320667Z,0.0100,no
1049,KXNHLGAME-25NOV28CGYFLA,KXNHLGAME-25NOV28CGYFLA-CGY,2025-11-26T04:06:00Z,2025-11-29T00:25:24.320667Z,0.9900,yes
1050,KXNHLGAME-25NOV28VANSJ,KXNHLGAME-25NOV28VANSJ-VAN,2025-11-26T04:06:00Z,2025-11-29T00:30:03.194235Z,0.0100,no
1051,KXNHLGAME-25NOV28VANSJ,KXNHLGAME-25NOV28VANSJ-SJ,2025-11-26T04:06:00Z,2025-11-29T00:30:03.194235Z,0.9900,yes
1052,KXNHLGAME-25NOV28OTTSTL,KXNHLGAME-25NOV28OTTSTL-STL,2025-11-26T04:06:00Z,2025-11-29T00:15:17.40906Z,0.9900,yes
1053,KXNHLGAME-25NOV28OTTSTL,KXNHLGAME-25NOV28OTTSTL-OTT,2025-11-26T04:06:00Z,2025-11-29T00:15:17.40906Z,0.0100,no
1054,KXNHLGAME-25NOV28MTLVGK,KXNHLGAME-25NOV28MTLVGK-VGK,2025-11-26T04:06:00Z,2025-11-29T00:15:17.317637Z,0.0100,no
1055,KXNHLGAME-25NOV28MTLVGK,KXNHLGAME-25NOV28MTLVGK-MTL,2025-11-26T04:06:00Z,2025-11-29T00:15:17.317637Z,0.9900,yes
1056,KXNHLGAME-25NOV28PHINYI,KXNHLGAME-25NOV28PHINYI-PHI,2025-11-26T04:06:00Z,2025-11-29T00:10:16.48906Z,0.9900,yes
1057,KXNHLGAME-25NOV28PHINYI,KXNHLGAME-25NOV28PHINYI-NYI,2025-11-26T04:06:00Z,2025-11-29T00:10:16.48906Z,0.0100,no
1058,KXNHLGAME-25NOV28NJBUF,KXNHLGAME-25NOV28NJBUF-NJ,2025-11-26T04:06:00Z,2025-11-29T00:25:22.321237Z,0.9900,yes
1059,KXNHLGAME-25NOV28NJBUF,KXNHLGAME-25NOV28NJBUF-BUF,2025-11-26T04:06:00Z,2025-11-29T00:25:22.321237Z,0.0100,no
1060,KXNHLGAME-25NOV28LAANA,KXNHLGAME-25NOV28LAANA-LA,2025-11-26T04:06:00Z,2025-11-29T00:20:21.374Z,0.0100,no
1061,KXNHLGAME-25NOV28LAANA,KXNHLGAME-25NOV28LAANA-ANA,2025-11-26T04:06:00Z,2025-11-29T00:20:21.374Z,0.9900,yes
1062,KXNHLGAME-25NOV28COLMIN,KXNHLGAME-25NOV28COLMIN-MIN,2025-11-26T04:06:00Z,2025-11-28T23:45:30.132275Z,0.9900,yes
1063,KXNHLGAME-25NOV28COLMIN,KXNHLGAME-25NOV28COLMIN-COL,2025-11-26T04:06:00Z,2025-11-28T23:45:30.132275Z,0.0100,no
1064,KXNHLGAME-25NOV28NYRBOS,KXNHLGAME-25NOV28NYRBOS-NYR,2025-11-26T01:06:00Z,2025-11-28T21:15:35.622118Z,0.9900,yes
1065,KXNHLGAME-25NOV28NYRBOS,KXNHLGAME-25NOV28NYRBOS-BOS,2025-11-26T01:06:00Z,2025-11-28T21:15:35.622118Z,0.0100,no
1066,KXNHLGAME-25NOV28TBDET,KXNHLGAME-25NOV28TBDET-TB,2025-11-25T22:06:00Z,2025-11-28T20:10:57.708122Z,0.9900,yes
1067,KXNHLGAME-25NOV28TBDET,KXNHLGAME-25NOV28TBDET-DET,2025-11-25T22:06:00Z,2025-11-28T20:10:57.708122Z,0.0100,no
1068,KXNHLGAME-25NOV26VANANA,KXNHLGAME-25NOV26VANANA-VAN,2025-11-24T10:06:00Z,2025-11-27T06:14:57.863946Z,0.9900,yes
1069,KXNHLGAME-25NOV26VANANA,KXNHLGAME-25NOV26VANANA-ANA,2025-11-24T10:06:00Z,2025-11-27T06:14:57.863946Z,0.0100,no
1070,KXNHLGAME-25NOV26DALSEA,KXNHLGAME-25NOV26DALSEA-SEA,2025-11-24T10:06:00Z,2025-11-27T05:54:54.612963Z,0.0100,no
1071,KXNHLGAME-25NOV26DALSEA,KXNHLGAME-25NOV26DALSEA-DAL,2025-11-24T10:06:00Z,2025-11-27T05:54:54.612963Z,0.9900,yes
1072,KXNHLGAME-25NOV26OTTVGK,KXNHLGAME-25NOV26OTTVGK-VGK,2025-11-24T10:06:00Z,2025-11-27T06:40:01.648615Z,0.0100,no
1073,KXNHLGAME-25NOV26OTTVGK,KXNHLGAME-25NOV26OTTVGK-OTT,2025-11-24T10:06:00Z,2025-11-27T06:40:01.648615Z,0.9900,yes
1074,KXNHLGAME-25NOV26MTLUTA,KXNHLGAME-25NOV26MTLUTA-UTA,2025-11-24T10:06:00Z,2025-11-27T05:44:48.805892Z,0.0100,no
1075,KXNHLGAME-25NOV26MTLUTA,KXNHLGAME-25NOV26MTLUTA-MTL,2025-11-24T10:06:00Z,2025-11-27T05:44:48.805892Z,0.9900,yes
1076,KXNHLGAME-25NOV26SJCOL,KXNHLGAME-25NOV26SJCOL-SJ,2025-11-24T07:06:00Z,2025-11-27T05:34:58.176883Z,0.0100,no
1077,KXNHLGAME-25NOV26SJCOL,KXNHLGAME-25NOV26SJCOL-COL,2025-11-24T07:06:00Z,2025-11-27T05:34:58.176883Z,0.9900,yes
1078,KXNHLGAME-25NOV26BUFPIT,KXNHLGAME-25NOV26BUFPIT-PIT,2025-11-24T07:06:00Z,2025-11-27T03:05:22.552271Z,0.9900,yes
1079,KXNHLGAME-25NOV26BUFPIT,KXNHLGAME-25NOV26BUFPIT-BUF,2025-11-24T07:06:00Z,2025-11-27T03:05:22.552271Z,0.0100,no
1080,KXNHLGAME-25NOV26MINCHI,KXNHLGAME-25NOV26MINCHI-MIN,2025-11-24T07:06:00Z,2025-11-27T04:44:52.473056Z,0.9900,yes
1081,KXNHLGAME-25NOV26MINCHI,KXNHLGAME-25NOV26MINCHI-CHI,2025-11-24T07:06:00Z,2025-11-27T04:44:52.473056Z,0.0100,no
1082,KXNHLGAME-25NOV26STLNJ,KXNHLGAME-25NOV26STLNJ-STL,2025-11-24T07:05:00Z,2025-11-27T03:05:16.053712Z,0.0200,no
1083,KXNHLGAME-25NOV26STLNJ,KXNHLGAME-25NOV26STLNJ-NJ,2025-11-24T07:05:00Z,2025-11-27T03:05:16.053712Z,0.9900,yes
1084,KXNHLGAME-25NOV26NYRCAR,KXNHLGAME-25NOV26NYRCAR-NYR,2025-11-24T07:05:00Z,2025-11-27T03:10:21.907269Z,0.9900,yes
1085,KXNHLGAME-25NOV26NYRCAR,KXNHLGAME-25NOV26NYRCAR-CAR,2025-11-24T07:05:00Z,2025-11-27T03:10:21.907269Z,0.0100,no
1086,KXNHLGAME-25NOV26PHIFLA,KXNHLGAME-25NOV26PHIFLA-PHI,2025-11-24T07:05:00Z,2025-11-27T03:10:21.168395Z,0.9900,yes
1087,KXNHLGAME-25NOV26PHIFLA,KXNHLGAME-25NOV26PHIFLA-FLA,2025-11-24T07:05:00Z,2025-11-27T03:10:21.168395Z,0.0100,no
1088,KXNHLGAME-25NOV26BOSNYI,KXNHLGAME-25NOV26BOSNYI-NYI,2025-11-24T07:05:00Z,2025-11-27T03:05:24.043038Z,0.0100,no
1089,KXNHLGAME-25NOV26BOSNYI,KXNHLGAME-25NOV26BOSNYI-BOS,2025-11-24T07:05:00Z,2025-11-27T03:05:24.043038Z,0.9900,yes
1090,KXNHLGAME-25NOV26TORCBJ,KXNHLGAME-25NOV26TORCBJ-TOR,2025-11-24T07:05:00Z,2025-11-27T03:15:12.676922Z,0.9900,yes
1091,KXNHLGAME-25NOV26TORCBJ,KXNHLGAME-25NOV26TORCBJ-CBJ,2025-11-24T07:05:00Z,2025-11-27T03:15:12.676922Z,0.0100,no
1092,KXNHLGAME-25NOV26NSHDET,KXNHLGAME-25NOV26NSHDET-NSH,2025-11-24T07:05:00Z,2025-11-27T03:15:17.976524Z,0.9900,yes
1093,KXNHLGAME-25NOV26NSHDET,KXNHLGAME-25NOV26NSHDET-DET,2025-11-24T07:05:00Z,2025-11-27T03:15:17.976524Z,0.0100,no
1094,KXNHLGAME-25NOV26CGYTB,KXNHLGAME-25NOV26CGYTB-TB,2025-11-24T07:05:00Z,2025-11-27T03:05:22.710403Z,0.9900,yes
1095,KXNHLGAME-25NOV26CGYTB,KXNHLGAME-25NOV26CGYTB-CGY,2025-11-24T07:05:00Z,2025-11-27T03:05:22.710403Z,0.0100,no
1096,KXNHLGAME-25NOV26WPGWSH,KXNHLGAME-25NOV26WPGWSH-WSH,2025-11-24T07:05:00Z,2025-11-27T03:30:06.305569Z,0.9900,yes
1097,KXNHLGAME-25NOV26WPGWSH,KXNHLGAME-25NOV26WPGWSH-WPG,2025-11-24T07:05:00Z,2025-11-27T03:30:06.305569Z,0.0100,no
1098,KXNHLGAME-25NOV25DALEDM,KXNHLGAME-25NOV25DALEDM-EDM,2025-11-23T07:05:00Z,2025-11-26T05:19:48.658922Z,0.0100,no
1099,KXNHLGAME-25NOV25DALEDM,KXNHLGAME-25NOV25DALEDM-DAL,2025-11-23T07:05:00Z,2025-11-26T05:19:48.658922Z,0.9900,yes
1100,KXNHLGAME-25NOV24VGKUTA,KXNHLGAME-25NOV24VGKUTA-VGK,2025-11-22T07:06:00Z,2025-11-25T05:10:03.142919Z,0.0100,no
1101,KXNHLGAME-25NOV24VGKUTA,KXNHLGAME-25NOV24VGKUTA-UTA,2025-11-22T07:06:00Z,2025-11-25T05:10:03.142919Z,0.9900,yes
1102,KXNHLGAME-25NOV24FLANSH,KXNHLGAME-25NOV24FLANSH-NSH,2025-11-22T07:06:00Z,2025-11-25T04:34:44.732818Z,0.0100,no
1103,KXNHLGAME-25NOV24FLANSH,KXNHLGAME-25NOV24FLANSH-FLA,2025-11-22T07:06:00Z,2025-11-25T04:34:44.732818Z,0.9900,yes
1104,KXNHLGAME-25NOV24OTTLA,KXNHLGAME-25NOV24OTTLA-OTT,2025-11-22T07:06:00Z,2025-11-25T05:10:03.085314Z,0.0100,no
1105,KXNHLGAME-25NOV24OTTLA,KXNHLGAME-25NOV24OTTLA-LA,2025-11-22T07:06:00Z,2025-11-25T05:10:03.085314Z,0.9900,yes
1106,KXNHLGAME-25NOV24PHITB,KXNHLGAME-25NOV24PHITB-TB,2025-11-22T07:06:00Z,2025-11-25T03:00:21.478166Z,0.9900,yes
1107,KXNHLGAME-25NOV24PHITB,KXNHLGAME-25NOV24PHITB-PHI,2025-11-22T07:06:00Z,2025-11-25T03:00:21.478166Z,0.0100,no
1108,KXNHLGAME-25NOV24DETNJ,KXNHLGAME-25NOV24DETNJ-NJ,2025-11-22T07:06:00Z,2025-11-25T03:15:08.814965Z,0.9900,yes
1109,KXNHLGAME-25NOV24DETNJ,KXNHLGAME-25NOV24DETNJ-DET,2025-11-22T07:06:00Z,2025-11-25T03:15:08.814965Z,0.0100,no
1110,KXNHLGAME-25NOV24STLNYR,KXNHLGAME-25NOV24STLNYR-STL,2025-11-22T07:06:00Z,2025-11-25T03:30:28.829297Z,0.0200,no
1111,KXNHLGAME-25NOV24STLNYR,KXNHLGAME-25NOV24STLNYR-NYR,2025-11-22T07:06:00Z,2025-11-25T03:30:28.829297Z,0.9900,yes
1112,KXNHLGAME-25NOV24CBJWSH,KXNHLGAME-25NOV24CBJWSH-WSH,2025-11-22T07:06:00Z,2025-11-25T02:55:10.067949Z,0.9900,yes
1113,KXNHLGAME-25NOV24CBJWSH,KXNHLGAME-25NOV24CBJWSH-CBJ,2025-11-22T07:06:00Z,2025-11-25T02:55:10.067949Z,0.0100,no
1114,KXNHLGAME-25NOV23CGYVAN,KXNHLGAME-25NOV23CGYVAN-VAN,2025-11-21T07:06:00Z,2025-11-24T05:04:44.180442Z,0.0100,no
1115,KXNHLGAME-25NOV23CGYVAN,KXNHLGAME-25NOV23CGYVAN-CGY,2025-11-21T07:06:00Z,2025-11-24T05:04:44.180442Z,0.9900,yes
1116,KXNHLGAME-25NOV23COLCHI,KXNHLGAME-25NOV23COLCHI-COL,2025-11-21T07:06:00Z,2025-11-24T03:34:44.613064Z,0.9900,yes
1117,KXNHLGAME-25NOV23COLCHI,KXNHLGAME-25NOV23COLCHI-CHI,2025-11-21T07:06:00Z,2025-11-24T03:34:44.613064Z,0.0100,no
1118,KXNHLGAME-25NOV23BOSSJ,KXNHLGAME-25NOV23BOSSJ-SJ,2025-11-21T07:06:00Z,2025-11-24T04:14:47.217055Z,0.9900,yes
1119,KXNHLGAME-25NOV23BOSSJ,KXNHLGAME-25NOV23BOSSJ-BOS,2025-11-21T07:06:00Z,2025-11-24T04:14:47.217055Z,0.0100,no
1120,KXNHLGAME-25NOV23SEANYI,KXNHLGAME-25NOV23SEANYI-SEA,2025-11-21T04:06:00Z,2025-11-24T01:14:55.29665Z,0.0100,no
1121,KXNHLGAME-25NOV23SEANYI,KXNHLGAME-25NOV23SEANYI-NYI,2025-11-21T04:06:00Z,2025-11-24T01:14:55.29665Z,0.9900,yes
1122,KXNHLGAME-25NOV23MINWPG,KXNHLGAME-25NOV23MINWPG-WPG,2025-11-21T04:06:00Z,2025-11-24T00:05:19.450492Z,0.0100,no
1123,KXNHLGAME-25NOV23MINWPG,KXNHLGAME-25NOV23MINWPG-MIN,2025-11-21T04:06:00Z,2025-11-24T00:05:19.450492Z,0.9900,yes
1124,KXNHLGAME-25NOV23CARBUF,KXNHLGAME-25NOV23CARBUF-CAR,2025-11-21T01:06:00Z,2025-11-23T21:15:24.154191Z,0.0300,no
1125,KXNHLGAME-25NOV23CARBUF,KXNHLGAME-25NOV23CARBUF-BUF,2025-11-21T01:06:00Z,2025-11-23T21:15:24.154191Z,0.9900,yes
1126,KXNHLGAME-25NOV22DALCGY,KXNHLGAME-25NOV22DALCGY-DAL,2025-11-20T10:06:00Z,2025-11-23T06:14:49.845341Z,0.0100,no
1127,KXNHLGAME-25NOV22DALCGY,KXNHLGAME-25NOV22DALCGY-CGY,2025-11-20T10:06:00Z,2025-11-23T06:14:49.845341Z,0.9900,yes
1128,KXNHLGAME-25NOV22VGKANA,KXNHLGAME-25NOV22VGKANA-VGK,2025-11-20T10:06:00Z,2025-11-23T06:09:48.757623Z,0.0100,no
1129,KXNHLGAME-25NOV22VGKANA,KXNHLGAME-25NOV22VGKANA-ANA,2025-11-20T10:06:00Z,2025-11-23T06:09:48.757623Z,0.9900,yes
1130,KXNHLGAME-25NOV22NYRUTA,KXNHLGAME-25NOV22NYRUTA-UTA,2025-11-20T07:06:00Z,2025-11-23T05:34:54.793182Z,0.9900,yes
1131,KXNHLGAME-25NOV22NYRUTA,KXNHLGAME-25NOV22NYRUTA-NYR,2025-11-20T07:06:00Z,2025-11-23T05:34:54.793182Z,0.0100,no
1132,KXNHLGAME-25NOV22COLNSH,KXNHLGAME-25NOV22COLNSH-NSH,2025-11-20T07:06:00Z,2025-11-23T04:05:01.348054Z,0.0100,no
1133,KXNHLGAME-25NOV22COLNSH,KXNHLGAME-25NOV22COLNSH-COL,2025-11-20T07:06:00Z,2025-11-23T04:05:01.348054Z,0.9900,yes
1134,KXNHLGAME-25NOV22NJPHI,KXNHLGAME-25NOV22NJPHI-PHI,2025-11-20T07:06:00Z,2025-11-23T03:15:23.235041Z,0.9900,yes
1135,KXNHLGAME-25NOV22NJPHI,KXNHLGAME-25NOV22NJPHI-NJ,2025-11-20T07:06:00Z,2025-11-23T03:15:23.235041Z,0.0100,no
1136,KXNHLGAME-25NOV22TBWSH,KXNHLGAME-25NOV22TBWSH-WSH,2025-11-20T07:06:00Z,2025-11-23T03:20:14.419566Z,0.0100,no
1137,KXNHLGAME-25NOV22TBWSH,KXNHLGAME-25NOV22TBWSH-TB,2025-11-20T07:06:00Z,2025-11-23T03:20:14.419566Z,0.9900,yes
1138,KXNHLGAME-25NOV22TORMTL,KXNHLGAME-25NOV22TORMTL-TOR,2025-11-20T07:06:00Z,2025-11-23T03:30:03.902243Z,0.0100,no
1139,KXNHLGAME-25NOV22TORMTL,KXNHLGAME-25NOV22TORMTL-MTL,2025-11-20T07:06:00Z,2025-11-23T03:30:03.902243Z,0.9900,yes
1140,KXNHLGAME-25NOV22SEAPIT,KXNHLGAME-25NOV22SEAPIT-SEA,2025-11-20T07:06:00Z,2025-11-23T03:10:01.862716Z,0.9900,yes
1141,KXNHLGAME-25NOV22SEAPIT,KXNHLGAME-25NOV22SEAPIT-PIT,2025-11-20T07:06:00Z,2025-11-23T03:10:01.862716Z,0.0100,no
1142,KXNHLGAME-25NOV22OTTSJ,KXNHLGAME-25NOV22OTTSJ-SJ,2025-11-20T07:06:00Z,2025-11-23T03:25:08.423699Z,0.0100,no
1143,KXNHLGAME-25NOV22OTTSJ,KXNHLGAME-25NOV22OTTSJ-OTT,2025-11-20T07:06:00Z,2025-11-23T03:25:08.423699Z,0.9900,yes
1144,KXNHLGAME-25NOV22EDMFLA,KXNHLGAME-25NOV22EDMFLA-FLA,2025-11-20T07:06:00Z,2025-11-23T03:20:15.119084Z,0.0100,no
1145,KXNHLGAME-25NOV22EDMFLA,KXNHLGAME-25NOV22EDMFLA-EDM,2025-11-20T07:06:00Z,2025-11-23T03:20:15.119084Z,0.9900,yes
1146,KXNHLGAME-25NOV22STLNYI,KXNHLGAME-25NOV22STLNYI-STL,2025-11-20T04:06:00Z,2025-11-23T00:00:36.798541Z,0.9900,yes
1147,KXNHLGAME-25NOV22STLNYI,KXNHLGAME-25NOV22STLNYI-NYI,2025-11-20T04:06:00Z,2025-11-23T00:00:36.798541Z,0.0100,no
1148,KXNHLGAME-25NOV22CBJDET,KXNHLGAME-25NOV22CBJDET-DET,2025-11-20T01:06:00Z,2025-11-22T21:45:08.487118Z,0.9900,yes
1149,KXNHLGAME-25NOV22CBJDET,KXNHLGAME-25NOV22CBJDET-CBJ,2025-11-20T01:06:00Z,2025-11-22T21:45:08.487118Z,0.0100,no
1150,KXNHLGAME-25NOV21BOSLA,KXNHLGAME-25NOV21BOSLA-LA,2025-11-19T10:06:00Z,2025-11-22T06:49:48.449784Z,0.0100,no
1151,KXNHLGAME-25NOV21BOSLA,KXNHLGAME-25NOV21BOSLA-BOS,2025-11-19T10:06:00Z,2025-11-22T06:49:48.449784Z,0.9900,yes
1152,KXNHLGAME-25NOV21CHIBUF,KXNHLGAME-25NOV21CHIBUF-CHI,2025-11-19T07:06:00Z,2025-11-22T03:15:15.938212Z,0.0100,no
1153,KXNHLGAME-25NOV21CHIBUF,KXNHLGAME-25NOV21CHIBUF-BUF,2025-11-19T07:06:00Z,2025-11-22T03:15:15.938212Z,0.9900,yes
1154,KXNHLGAME-25NOV21CARWPG,KXNHLGAME-25NOV21CARWPG-WPG,2025-11-19T07:06:00Z,2025-11-22T04:09:54.222743Z,0.0100,no
1155,KXNHLGAME-25NOV21CARWPG,KXNHLGAME-25NOV21CARWPG-CAR,2025-11-19T07:06:00Z,2025-11-22T04:09:54.222743Z,0.9900,yes
1156,KXNHLGAME-25NOV21MINPIT,KXNHLGAME-25NOV21MINPIT-PIT,2025-11-19T07:06:00Z,2025-11-22T03:05:07.182057Z,0.0100,no
1157,KXNHLGAME-25NOV21MINPIT,KXNHLGAME-25NOV21MINPIT-MIN,2025-11-19T07:06:00Z,2025-11-22T03:05:07.182057Z,0.9900,yes
1158,KXNHLGAME-25NOV20OTTANA,KXNHLGAME-25NOV20OTTANA-OTT,2025-11-18T10:06:00Z,2025-11-21T06:54:46.622983Z,0.9900,yes
1159,KXNHLGAME-25NOV20OTTANA,KXNHLGAME-25NOV20OTTANA-ANA,2025-11-18T10:06:00Z,2025-11-21T06:54:46.622983Z,0.0100,no
1160,KXNHLGAME-25NOV20LASJ,KXNHLGAME-25NOV20LASJ-SJ,2025-11-18T10:06:00Z,2025-11-21T06:19:49.254814Z,0.9900,yes
1161,KXNHLGAME-25NOV20LASJ,KXNHLGAME-25NOV20LASJ-LA,2025-11-18T10:06:00Z,2025-11-21T06:19:49.254814Z,0.0100,no
1162,KXNHLGAME-25NOV20DALVAN,KXNHLGAME-25NOV20DALVAN-VAN,2025-11-18T10:06:00Z,2025-11-21T06:19:49.305435Z,0.0100,no
1163,KXNHLGAME-25NOV20DALVAN,KXNHLGAME-25NOV20DALVAN-DAL,2025-11-18T10:06:00Z,2025-11-21T06:19:49.305435Z,0.9900,yes
1164,KXNHLGAME-25NOV20SEACHI,KXNHLGAME-25NOV20SEACHI-SEA,2025-11-18T07:06:00Z,2025-11-21T04:44:53.743101Z,0.9900,yes
1165,KXNHLGAME-25NOV20SEACHI,KXNHLGAME-25NOV20SEACHI-CHI,2025-11-18T07:06:00Z,2025-11-21T04:44:53.743101Z,0.0100,no
1166,KXNHLGAME-25NOV20VGKUTA,KXNHLGAME-25NOV20VGKUTA-VGK,2025-11-18T07:06:00Z,2025-11-21T05:19:48.611127Z,0.9900,yes
1167,KXNHLGAME-25NOV20VGKUTA,KXNHLGAME-25NOV20VGKUTA-UTA,2025-11-18T07:06:00Z,2025-11-21T05:19:48.611127Z,0.0100,no
